Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
Albania,Central and Eastern Europe,1913,4.995317936,9.521909714,0.686364889,69.09999847,0.777351439,-0.10090977,0.914284289,0.548189282,0.273827374,0.336627871
Algeria,Middle East and North Africa,1913,4.744627476,9.361109734,0.803258657,66.40000153,0.385083437,0.000268438,0.740609348,0.544427812,0.215197757,
Argentina,Latin America and Caribbean,1913,6.085560799,10.00205326,0.89637053,67.09999847,0.817052603,-0.214476675,0.830459774,0.734905839,0.319054842,0.273853004
Armenia,Commonwealth of Independent States,1913,5.4880867,9.569241524,0.781603873,67.09999847,0.844324112,-0.179026783,0.583472729,0.536562622,0.430463403,0.648066342
Australia,North America and ANZ,1913,7.233994961,10.80728245,0.942774355,70.90000153,0.917536914,0.11690785,0.430208653,0.726976216,0.202190071,0.468700022
Austria,Western Europe,1913,7.195361137,10.92964458,0.964488804,70.90000153,0.90342766,0.055960763,0.457088888,0.727341115,0.205169737,0.512338281
Azerbaijan,Commonwealth of Independent States,1913,5.173389435,9.577898979,0.88675642,63.59999847,0.854248524,-0.217628807,0.457260668,0.576897144,0.163920254,0.857845366
Bahrain,Middle East and North Africa,1913,7.098012447,10.8151474,0.877929449,65.90000153,0.906535506,0.036391091,,0.711386263,0.317106396,
Bangladesh,South Asia,1913,5.114216805,8.606523514,0.673172176,64.30000305,0.90193665,-0.063901789,0.656004608,0.432665378,0.36947155,0.887990832
Belarus,Commonwealth of Independent States,1913,5.821453094,9.866782188,0.916740477,66,0.656933606,-0.189935863,0.545904756,0.558989465,0.189821407,0.460812598
Belgium,Western Europe,1913,6.772138119,10.85856056,0.884230494,70.59999847,0.776203632,-0.176252663,0.672497511,0.699042499,0.243630841,0.327901155
Benin,Sub-Saharan Africa,1913,4.976360798,8.057199478,0.442153931,55.5,0.770359993,-0.015219427,0.698346972,0.638348281,0.44139877,0.690226018
Bolivia,Latin America and Caribbean,1913,5.67427063,9.051198006,0.7843014,63.29999924,0.88131094,-0.086886063,0.857220411,0.700826466,0.419328213,0.300631315
Bosnia and Herzegovina,Central and Eastern Europe,1913,6.01552248,9.591153145,0.873141944,67.19999695,0.72156322,0.077330939,0.96290803,0.544666409,0.238068551,0.167970508
Botswana,Sub-Saharan Africa,1913,3.471084833,9.623641014,0.773667216,53.90000153,0.832542658,-0.230794713,0.792079508,0.665049851,0.272721767,0.690069556
Brazil,Latin America and Caribbean,1913,6.451148987,9.594590187,0.899175048,65.40000153,0.830206037,-0.065427221,0.761840582,0.701250315,0.337051332,0.340850085
Bulgaria,Central and Eastern Europe,1913,5.108438015,10.05492973,0.948204398,66.30000305,0.821929872,-0.112818673,0.942806482,0.576582789,0.199888319,0.268381834
Burkina Faso,Sub-Saharan Africa,1913,4.740892887,7.654472828,0.683102369,54.90000153,0.677546859,-0.0030976,0.729396582,0.65623343,0.364775389,0.703626156
Cambodia,Southeast Asia,1913,4.998284817,8.403866768,0.759175479,61.5,0.956799209,0.009721675,0.828444481,0.703703225,0.3895863,
Cameroon,Sub-Saharan Africa,1913,4.936737537,8.231245041,0.710964739,54.5,0.711500287,-0.011995641,0.817170262,0.606392264,0.326395005,0.546259165
Canada,North America and ANZ,1913,7.1090765,10.80307007,0.925303996,71.30000305,0.911525607,0.107073732,0.436434418,0.780721545,0.284833759,0.549280941
Chad,Sub-Saharan Africa,1913,4.250799179,7.353719128,0.640452087,52,0.537245691,0.054406818,0.832283497,0.556210697,0.460061282,0.571986496
Chile,Latin America and Caribbean,1913,5.942250252,10.11926842,0.869121909,70,0.659176767,-0.108219646,0.860491574,0.740561962,0.337243795,0.152523443
China,East Asia,1913,5.144120216,9.678953171,0.821935892,68.5,0.927356243,-0.175780177,,0.7602669,0.146511838,
Colombia,Latin America and Caribbean,1913,6.350297928,9.589880943,0.872578919,69,0.821500719,-0.174859732,0.853646159,0.790579498,0.321806282,0.327981085
Comoros,Sub-Saharan Africa,1913,4.608616352,8.098840714,0.631906963,58.90000153,0.538261533,0.070537798,0.762232482,0.665162265,0.336162895,0.313734859
Congo (Brazzaville),Sub-Saharan Africa,1913,5.212622643,8.214752197,0.624768078,56.20000076,0.686451972,-0.056287225,0.74058944,0.594482303,0.40504083,0.541197777
Costa Rica,Latin America and Caribbean,1913,6.997618675,9.943575859,0.906077445,70,0.926830113,-0.153729483,0.835628331,0.791270852,0.303327233,0.283023864
Croatia,Central and Eastern Europe,1913,5.625743866,10.28714275,0.935988724,68.59999847,0.739300609,-0.143352598,0.931614637,0.503806353,0.269154519,0.286501437
Cyprus,Western Europe,1913,6.136832714,10.63938046,0.776078045,72.40000153,0.740058005,-0.015705705,0.865294218,0.663419962,0.290225208,0.327287793
Denmark,Western Europe,1913,7.693003178,10.94753742,0.957706392,71,0.963318408,0.016351758,0.174150586,0.796859503,0.181070626,0.632999003
Dominican Republic,Latin America and Caribbean,1913,6.004237175,9.807585716,0.884089887,64,0.87740624,-0.12519978,0.745615363,0.747007906,0.26405412,0.408698589
Ecuador,Latin America and Caribbean,1913,5.809131145,9.340510368,0.808485806,68.5,0.829573691,-0.118002363,0.839495003,0.750073195,0.373558193,0.208093628
Egypt,Middle East and North Africa,1913,4.327831745,9.321944237,0.772128642,63,0.773951054,-0.198144704,,0.420276582,0.312763393,
El Salvador,Latin America and Caribbean,1913,6.454820633,9.107357979,0.764390528,64.90000153,0.877390683,-0.113695122,0.68157649,0.826422155,0.271475047,0.717041671
Estonia,Central and Eastern Europe,1913,6.034641266,10.49552727,0.934064329,69.19999695,0.886504352,-0.098686397,0.575754166,0.73842895,0.156279013,0.403306544
Eswatini,Sub-Saharan Africa,1913,4.396114826,9.047970772,0.759097695,50.09999847,0.596682429,-0.191908858,0.723507762,0.725604951,0.279595166,0.682605982
Ethiopia,Sub-Saharan Africa,1913,4.099555016,7.687840939,0.748057783,59.90000153,0.753515542,0.052131813,0.731845319,0.519313693,0.282738596,0.777927876
Finland,Western Europe,1913,7.780347824,10.79103756,0.93741554,71,0.947616696,-0.055772819,0.195338428,0.732282341,0.180732876,0.63918817
France,Western Europe,1913,6.689644337,10.73471642,0.958348095,72.09999847,0.827240825,-0.137017593,0.568272293,0.692844808,0.250415534,0.381849229
Gabon,Sub-Saharan Africa,1913,4.914393425,9.580385208,0.763051689,57.59999847,0.736349881,-0.203892961,0.84625423,0.638376653,0.412960976,0.354912966
Gambia,Sub-Saharan Africa,1913,5.163627148,7.641712666,0.693870127,57,0.676595271,0.412655413,0.798108101,0.717893243,0.400723279,0.645316124
Georgia,Commonwealth of Independent States,1913,4.89183569,9.615089417,0.674976051,64.69999695,0.81053412,-0.262911677,0.647223175,0.502834857,0.243710026,0.405210346
Germany,Western Europe,1913,7.035472393,10.89440918,0.885667324,70.90000153,0.884751558,0.052630946,0.46225515,0.712461114,0.22617121,0.568460405
Ghana,Sub-Saharan Africa,1913,4.96680975,8.584093094,0.746247828,58,0.787447751,0.114406519,0.85666585,0.644655406,0.269940108,0.578076839
Greece,Western Europe,1913,5.952157497,10.29962921,0.890809536,70.90000153,0.613584101,-0.291155934,0.848003805,0.559758365,0.235946462,0.396424621
Guatemala,Latin America and Caribbean,1913,6.262175083,9.067820549,0.774074376,62.29999924,0.90067631,-0.065429918,0.772577941,0.819660842,0.310789257,0.457001328
Guinea,Sub-Saharan Africa,1913,4.76768446,7.84194088,0.655124187,53.29999924,0.691399097,0.095537141,0.755585492,0.669558287,0.473388433,0.579256535
Honduras,Latin America and Caribbean,1913,5.930051327,8.632958412,0.797148347,63,0.846190035,0.061670292,0.814962924,0.789050698,0.278882086,0.358097196
Hong Kong S.A.R. of China,East Asia,1913,5.659317017,10.99521828,0.855825663,,0.726852179,0.063231945,0.431973636,0.519312441,0.357607275,0.332539529
Hungary,Central and Eastern Europe,1913,6.000259876,10.39357376,0.94651556,67.19999695,0.798041046,-0.198927522,0.883571446,0.652892768,0.180348128,0.483934194
Iceland,Western Europe,1913,7.532504559,10.94945812,0.981824577,72,0.959470093,,0.698707938,0.787222624,0.17770353,0.521377087
India,South Asia,1913,3.24876976,8.796131134,0.560780764,60.29999924,0.875540316,0.110719964,0.751979411,0.560403168,0.466335624,0.78970331
Indonesia,Southeast Asia,1913,5.346512794,9.380740166,0.80191803,62.79999924,0.865859151,0.551963031,0.860784769,0.800203919,0.301702797,0.782263815
Iran,Middle East and North Africa,1913,5.006145954,9.552820206,0.698293149,66.30000305,0.623282075,0.130693048,0.728306532,0.524720848,0.448525667,0.521268964
Ireland,Western Europe,1913,7.254841328,11.36999321,0.943726361,71.09999847,0.892458677,0.068902165,0.372803569,0.758422494,0.223299861,0.581215978
Israel,Middle East and North Africa,1913,7.331779957,10.61668396,0.946010649,72.40000153,0.834491909,0.08013881,0.742867768,0.597811222,0.265891671,0.495666921
Italy,Western Europe,1913,6.445416927,10.6628685,0.83840245,71.90000153,0.709478855,-0.086302891,0.865528047,0.568893611,0.327960074,0.221925855
Ivory Coast,Sub-Saharan Africa,1913,5.391906119,8.542204857,0.67938602,54.79999924,0.735711992,-0.018124701,0.799271226,0.663475573,0.425407171,0.609362841
Jamaica,Latin America and Caribbean,1913,6.309238911,9.234482765,0.877814472,66.59999847,0.890670836,-0.14322944,0.885330021,0.721723378,0.195284143,0.442859173
Japan,East Asia,1913,5.908039093,10.63819408,0.877650917,74.09999847,0.806471527,-0.259253263,0.617187858,0.693276763,0.194410384,0.411213636
Jordan,Middle East and North Africa,1913,4.452548027,9.164418221,0.792559683,67.59999847,0.725755811,-0.165087953,,,,
Kazakhstan,Commonwealth of Independent States,1913,6.272268295,10.17929173,0.951050103,65,0.852387428,-0.058803622,0.708279192,0.711475492,0.139132932,0.671793461
Kenya,Sub-Saharan Africa,1913,4.618850231,8.434075356,0.675931633,57.70000076,0.817757487,0.303417891,0.794370294,0.727640748,0.250687122,0.683856368
Kosovo,Central and Eastern Europe,1913,6.425144196,9.334190369,0.842511177,,0.841189623,0.244229168,0.920297265,0.611600041,0.140792355,0.308195412
Kuwait,Middle East and North Africa,1913,6.106119633,10.76457882,0.841519773,70.09999847,0.867273808,-0.104722053,,0.643222094,0.302876323,
Kyrgyzstan,Commonwealth of Independent States,1913,5.685220718,8.567575455,0.877027869,65.80000305,0.920436263,-0.004854264,0.884539902,0.624949574,0.207229063,0.507123172
Laos,Southeast Asia,1913,5.196856022,8.967002869,0.729443908,60.5,0.90615344,0.058197066,0.619153715,0.718399763,0.306144267,
Latvia,Central and Eastern Europe,1913,5.969753742,10.34298897,0.935501277,66.19999695,0.697935104,-0.198384285,0.789227486,0.537305117,0.211630687,0.239407673
Lebanon,Middle East and North Africa,1913,4.024219513,9.751047134,0.865968525,66,0.447001487,-0.09551619,0.890415609,0.307577401,0.494499028,0.154975414
Lesotho,Sub-Saharan Africa,1913,3.5117805,7.837206841,0.789705396,44.20000076,0.716313541,-0.126018867,0.914951444,0.707126319,0.273425519,0.310273737
Liberia,Sub-Saharan Africa,1913,5.121460915,7.28319931,0.71247375,54.90000153,0.705874562,0.047898874,0.828468978,0.644704163,0.389132589,0.553626955
Libya,Middle East and North Africa,1913,5.33022213,10.02284431,0.826719344,65.19999695,0.761964321,-0.104554117,0.68641299,0.628867805,0.400737435,
Lithuania,Central and Eastern Europe,1913,6.064097881,10.52364635,0.917577505,66.69999695,0.780266464,-0.255955368,0.782501221,0.56804961,0.276054353,0.407248467
Luxembourg,Western Europe,1913,7.404015541,11.64870167,0.912104547,71.59999847,0.930321217,-0.050124425,0.389598429,0.741738081,0.211639807,0.780171037
Madagascar,Sub-Saharan Africa,1913,4.339087486,7.368637085,0.700610101,57.29999924,0.549535215,-0.011192818,0.719982684,0.698719621,0.303959668,0.660091162
Malawi,Sub-Saharan Africa,1913,3.869123697,7.324953556,0.548956096,57.09999847,0.764864206,-0.023410872,0.680247962,0.516828775,0.348162442,0.574215412
Malaysia,Southeast Asia,1913,5.427954197,10.2282629,0.842498839,65.69999695,0.915778697,0.12121902,0.781943917,0.734578729,0.176071689,0.716807246
Mali,Sub-Saharan Africa,1913,4.98799181,7.704833031,0.754558086,54.59999847,0.67040509,-0.0361422,0.846340001,0.645860672,0.357764512,0.4787485
Malta,Western Europe,1913,6.73297739,10.72401428,0.921578526,71.5,0.923966825,0.079577953,0.689410567,0.641677618,0.356243938,0.704372525
Mauritania,Sub-Saharan Africa,1913,4.152619362,8.613529205,0.798101962,59.79999924,0.627505183,-0.108434997,0.742890298,0.686362624,0.259738505,0.311262429
Mauritius,Sub-Saharan Africa,1913,6.241165161,10.07245255,0.913134277,63.90000153,0.893157899,-0.058579594,0.81020081,0.734807193,0.149362728,0.634860456
Mexico,Latin America and Caribbean,1913,6.431945324,9.906707764,0.851685822,65.80000305,0.903384447,-0.14559029,0.808537602,0.802921176,0.251983017,0.495231152
Moldova,Commonwealth of Independent States,1913,5.803450584,9.47502327,0.809167087,64.5,0.783664584,-0.09557578,0.883822501,0.599834442,0.261620939,0.307176173
Mongolia,East Asia,1913,5.562905312,9.430119514,0.945758104,60.29999924,0.71067518,0.144906044,0.873166919,0.562204599,0.166921392,0.214430362
Montenegro,Central and Eastern Europe,1913,5.386024952,9.977564812,0.831624925,67,0.694162488,-0.108958878,0.81999737,0.546632111,0.365958124,0.405451059
Morocco,Middle East and North Africa,1913,5.056751728,9.014033318,0.534804046,63.70000076,0.756747842,-0.253495485,0.756867409,0.534888625,0.409911573,
Mozambique,Sub-Saharan Africa,1913,4.932132721,7.158658028,0.742303729,50.40000153,0.869810224,0.071251377,0.681900442,0.587998033,0.384122759,0.794083238
Myanmar,Southeast Asia,1913,4.43423748,8.482505798,0.762994885,60.90000153,0.899064302,0.563264906,0.681795835,0.638367534,0.285576224,0.850427508
Namibia,Sub-Saharan Africa,1913,4.435811043,9.211297989,0.844592154,56.09999847,0.739034534,-0.179359481,0.879070699,0.643716514,0.256160736,0.559563875
Nepal,South Asia,1913,5.448724747,8.274377823,0.772273064,61.29999924,0.790347695,0.154957801,0.711842477,0.443902969,0.357100308,0.631985188
Netherlands,Western Europe,1913,7.42526865,10.94701099,0.941477478,71.40000153,0.88559252,0.208546594,0.360068113,0.728164434,0.230502278,0.616572261
New Zealand,North America and ANZ,1913,7.205174446,10.67151928,0.938821197,70.19999695,0.912042379,0.152174622,0.233831227,0.765042603,0.19117637,0.67520082
Nicaragua,Latin America and Caribbean,1913,6.112545013,8.584662437,0.873863935,65.5,0.882678449,0.027582021,0.62198174,0.790255427,0.337012976,0.514429927
Niger,Sub-Saharan Africa,1913,5.003544331,7.104510307,0.67695874,55.5,0.83136189,0.024871085,0.728855133,0.79381007,0.304438263,0.730674267
Nigeria,Sub-Saharan Africa,1913,4.266484261,8.532351494,0.734995186,54.40000153,0.746269286,0.021866294,0.873035729,0.698242903,0.229003847,0.399433285
North Macedonia,Central and Eastern Europe,1913,5.015485287,9.727708817,0.814638495,66.09999847,0.724710405,0.019857395,0.922597229,0.515054047,0.303605884,0.265988678
Norway,Western Europe,1913,7.442139626,11.07263565,0.941784024,71.40000153,0.954044461,0.105307363,0.270571798,0.781727433,0.195486501,0.597986996
Pakistan,South Asia,1913,4.442717552,8.548215866,0.617295742,56.90000153,0.684675574,0.114548564,0.775998056,0.488940775,0.424240083,0.511037052
Panama,Latin America and Caribbean,1913,6.085955143,10.35912609,0.885721385,68.69999695,0.882961094,-0.203115135,0.868827522,0.840836167,0.243566602,0.406914115
Paraguay,Latin America and Caribbean,1913,5.652625561,9.518539429,0.892487168,65.80000305,0.876052618,0.019861795,0.881786108,0.790478528,0.275186718,0.212079674
Peru,Latin America and Caribbean,1913,5.999381542,9.452122688,0.809075952,69.5,0.814805925,-0.132277295,0.873601913,0.793809652,0.374985486,0.230489925
Philippines,Southeast Asia,1913,6.267745018,9.074733734,0.84509474,62,0.909598589,-0.084004894,0.748442113,0.764526367,0.340569496,0.79500258
Poland,Central and Eastern Europe,1913,6.24209404,10.40909195,0.878268242,68.69999695,0.882885754,-0.234856516,0.696057379,0.612847447,0.168089688,0.497986019
Portugal,Western Europe,1913,6.095473289,10.46154976,0.876082599,71,0.8823511,-0.238181174,0.915165603,0.675313532,0.299874753,0.43560499
Romania,Central and Eastern Europe,1913,6.129942417,10.30916405,0.841905951,66.80000305,0.84754318,-0.225549594,0.954130709,0.604940474,0.243659228,0.160088375
Russia,Commonwealth of Independent States,1913,5.440523624,10.21297646,0.910098851,64.19999695,0.714766085,-0.119939663,0.847705066,0.632024169,0.200421557,0.436963826
Rwanda,Sub-Saharan Africa,1913,3.268152237,7.692296505,0.489458233,60.20000076,0.868999183,0.063509397,0.167970896,0.716731012,0.417667687,0.98584497
Saudi Arabia,Middle East and North Africa,1913,6.561247349,10.71341705,0.911718428,64,0.891086578,-0.147963375,,0.673558295,0.237737328,
Senegal,Sub-Saharan Africa,1913,5.488736629,8.1404562,0.687614083,59.40000153,0.758841753,-0.02160956,0.79567343,0.768190622,0.331925839,0.638033628
Serbia,Central and Eastern Europe,1913,6.241407394,9.815207481,0.903294265,66.90000153,0.752504587,-0.043919254,0.813141823,0.474295795,0.24213022,0.473505408
Sierra Leone,Sub-Saharan Africa,1913,3.447381496,7.411970139,0.610779762,52.90000153,0.717769563,0.075263605,0.873861432,0.521150649,0.438134462,0.817156315
Singapore,Southeast Asia,1913,6.378359795,11.49560928,0.924918354,73.59999847,0.938041747,0.021643154,0.069619603,0.674223006,0.138069153,0.925726056
Slovakia,Central and Eastern Europe,1913,6.243428707,10.37266159,0.933088303,68.5,0.771121562,-0.131159246,0.925846696,0.676153421,0.251806319,0.230972826
Slovenia,Central and Eastern Europe,1913,6.665273666,10.5721941,0.949402273,70.69999695,0.945430517,-0.106444225,0.785441816,0.621658623,0.227838457,0.397150725
South Africa,Sub-Saharan Africa,1913,5.034863472,9.53619957,0.847719729,56.20000076,0.73833853,-0.144646704,0.819823623,0.727414131,0.268456221,0.495906323
South Korea,East Asia,1913,5.902816772,10.66332531,0.783160865,73.09999847,0.706032395,-0.059652969,0.71769613,0.593178034,0.235966519,0.376757592
Spain,Western Europe,1913,6.457449436,10.61546421,0.949013472,72.09999847,0.777966738,-0.052578475,0.73033762,0.636199594,0.31551832,0.367785871
